County,OnsetDate,Active,Deceased,Recovered,TrendLine
PUSHMATAHA,2020-07-29,2,0,0,4
PUSHMATAHA,2020-07-30,1,0,0,4.5
PUSHMATAHA,2020-08-01,1,0,0,4.5
PUSHMATAHA,2020-08-03,3,0,0,4.8
PUSHMATAHA,2020-08-04,4,0,0,4
ROGER MILLS,2020-07-07,0,0,1,
ROGER MILLS,2020-07-08,0,0,1,
ROGER MILLS,2020-07-11,0,0,1,
ROGER MILLS,2020-07-15,0,0,1,1
ROGER MILLS,2020-07-16,0,0,1,1
ROGER MILLS,2020-07-17,0,0,1,1
ROGER MILLS,2020-07-21,0,0,1,1
ROGER MILLS,2020-07-24,1,0,0,1
ROGERS,2020-03-10,0,0,1,
ROGERS,2020-03-13,0,0,1,
ROGERS,2020-03-15,0,0,2,
ROGERS,2020-03-17,0,0,1,1
ROGERS,2020-03-18,0,0,1,1
ROGERS,2020-03-21,0,0,1,1
ROGERS,2020-03-22,0,0,2,1.3
ROGERS,2020-03-23,0,0,1,1.3
ROGERS,2020-03-24,0,0,1,1.3
ROGERS,2020-03-25,0,0,2,1.3
ROGERS,2020-03-27,0,0,2,1.3
ROGERS,2020-03-28,0,0,2,1.3
ROGERS,2020-03-29,0,1,1,1.3
ROGERS,2020-03-30,1,0,0,1.2
ROGERS,2020-04-02,0,0,1,1.4
ROGERS,2020-04-03,0,0,2,1.5
ROGERS,2020-04-06,0,0,1,1.7
ROGERS,2020-04-07,0,1,0,1.8
ROGERS,2020-04-08,0,1,2,1.8
ROGERS,2020-04-09,0,0,1,1.6
ROGERS,2020-04-10,0,0,4,1.6
ROGERS,2020-04-11,0,1,2,1.5
ROGERS,2020-04-12,0,0,2,1.3
ROGERS,2020-04-13,0,0,7,1.3
ROGERS,2020-04-14,0,0,1,1.3
ROGERS,2020-04-15,0,0,2,1.6
ROGERS,2020-04-16,0,0,1,1.6
ROGERS,2020-04-17,0,0,2,2
ROGERS,2020-04-18,0,0,2,2.2
ROGERS,2020-04-20,0,0,4,3
ROGERS,2020-04-21,0,1,1,3
ROGERS,2020-04-22,0,0,4,2.9
ROGERS,2020-04-23,0,0,1,2.9
ROGERS,2020-04-24,0,0,2,2.6
ROGERS,2020-04-25,0,0,2,2.4
ROGERS,2020-04-26,0,0,1,2.5
ROGERS,2020-04-27,0,0,1,2
ROGERS,2020-04-30,0,0,2,2.5
ROGERS,2020-05-04,0,0,1,1.9
ROGERS,2020-05-07,0,0,1,1.6
ROGERS,2020-05-11,0,0,1,1.5
ROGERS,2020-05-14,0,0,1,1
ROGERS,2020-05-16,0,0,1,1
ROGERS,2020-05-18,0,0,3,1
ROGERS,2020-05-19,0,0,1,1
ROGERS,2020-05-22,0,0,1,1
ROGERS,2020-05-24,0,0,1,1
ROGERS,2020-05-25,0,0,1,1.7
ROGERS,2020-05-27,0,0,1,1.5
ROGERS,2020-05-29,0,0,1,1.5
ROGERS,2020-05-30,0,0,1,1.7
ROGERS,2020-06-02,0,0,2,1
ROGERS,2020-06-03,0,0,1,1
ROGERS,2020-06-04,0,0,3,1
ROGERS,2020-06-05,0,0,4,1
ROGERS,2020-06-06,0,0,1,1
ROGERS,2020-06-07,0,0,2,1
ROGERS,2020-06-08,0,0,2,1
ROGERS,2020-06-09,0,0,2,1.3
ROGERS,2020-06-10,0,0,5,1.3
ROGERS,2020-06-11,0,0,3,1.6
ROGERS,2020-06-12,0,0,4,2.2
ROGERS,2020-06-13,0,0,6,2.2
ROGERS,2020-06-14,0,0,4,2.2
ROGERS,2020-06-15,0,0,10,2.1
ROGERS,2020-06-16,0,0,5,2.1
ROGERS,2020-06-17,1,0,10,2.7
ROGERS,2020-06-18,0,1,6,2.7
ROGERS,2020-06-19,0,0,6,2.7
ROGERS,2020-06-20,0,0,3,3.4
ROGERS,2020-06-21,0,0,2,3.7
ROGERS,2020-06-22,0,1,8,4.9
ROGERS,2020-06-23,1,0,11,5.3
ROGERS,2020-06-24,0,0,15,6.1
ROGERS,2020-06-25,1,0,11,6.7
ROGERS,2020-06-26,0,0,6,7
ROGERS,2020-06-27,0,0,9,6.6
ROGERS,2020-06-28,0,0,11,6.3
ROGERS,2020-06-29,0,0,15,6.1
ROGERS,2020-06-30,1,1,25,7.1
ROGERS,2020-07-01,2,0,11,7.7
ROGERS,2020-07-02,5,2,12,8.4
ROGERS,2020-07-03,2,0,18,8.4
ROGERS,2020-07-04,1,0,9,9.3
ROGERS,2020-07-05,1,0,11,10.6
ROGERS,2020-07-06,0,0,24,11.4
ROGERS,2020-07-07,1,0,13,13.6
ROGERS,2020-07-08,3,1,18,13.3
ROGERS,2020-07-09,0,1,10,14.3
ROGERS,2020-07-10,0,0,27,16.3
ROGERS,2020-07-11,1,0,11,16.4
ROGERS,2020-07-12,1,0,10,16.6
ROGERS,2020-07-13,0,0,29,17.9
ROGERS,2020-07-14,1,1,20,16
ROGERS,2020-07-15,3,0,27,17.3
ROGERS,2020-07-16,0,1,28,16.1
ROGERS,2020-07-17,3,0,33,17.1
ROGERS,2020-07-18,0,0,12,17.4
ROGERS,2020-07-19,1,1,15,17.3
ROGERS,2020-07-20,0,0,20,18
ROGERS,2020-07-21,2,0,13,19.1
ROGERS,2020-07-22,1,0,31,20.3
ROGERS,2020-07-23,3,0,25,22.9
ROGERS,2020-07-24,15,0,0,24.1
ROGERS,2020-07-25,6,1,0,24.1
ROGERS,2020-07-26,7,0,0,25
ROGERS,2020-07-27,23,0,0,23.7
ROGERS,2020-07-28,25,0,0,22.7
ROGERS,2020-07-29,13,0,0,23
ROGERS,2020-07-30,14,0,0,22.9
ROGERS,2020-07-31,17,0,0,19.9
ROGERS,2020-08-01,7,0,0,19.1
ROGERS,2020-08-02,12,0,0,17.7
ROGERS,2020-08-03,24,0,0,18.1
ROGERS,2020-08-04,15,0,0,19.6
ROGERS,2020-08-05,9,0,0,16.9
SEMINOLE,2020-03-06,0,1,0,
SEMINOLE,2020-03-25,0,0,1,
SEMINOLE,2020-03-26,0,0,1,
SEMINOLE,2020-04-01,0,1,1,1
SEMINOLE,2020-04-02,0,0,1,1
SEMINOLE,2020-04-05,0,1,0,1
SEMINOLE,2020-04-13,0,0,1,1.3
SEMINOLE,2020-04-17,0,0,2,1
SEMINOLE,2020-04-19,0,0,2,
SEMINOLE,2020-04-22,0,0,1,1
SEMINOLE,2020-04-24,0,0,2,1.5
SEMINOLE,2020-04-29,0,0,5,1.7
SEMINOLE,2020-05-04,0,0,1,1.5
SEMINOLE,2020-05-06,0,0,1,3.5
SEMINOLE,2020-05-18,0,0,2,1
SEMINOLE,2020-05-22,0,0,1,
SEMINOLE,2020-05-25,0,0,1,2
SEMINOLE,2020-05-28,0,0,3,2
SEMINOLE,2020-05-31,0,0,1,1.5
SEMINOLE,2020-06-01,0,0,2,1
SEMINOLE,2020-06-02,0,0,2,1
SEMINOLE,2020-06-15,0,0,1,2
SEMINOLE,2020-06-19,0,0,1,
SEMINOLE,2020-06-21,0,0,1,
SEMINOLE,2020-06-22,0,0,1,1
SEMINOLE,2020-06-24,0,0,2,1
SEMINOLE,2020-06-25,0,1,1,1
SEMINOLE,2020-06-26,0,0,3,1
SEMINOLE,2020-06-27,0,0,2,1
SEMINOLE,2020-06-29,0,1,1,1
SEMINOLE,2020-07-01,0,0,4,1.3
SEMINOLE,2020-07-02,0,0,2,1.4
SEMINOLE,2020-07-03,1,0,1,1.8
SEMINOLE,2020-07-04,0,0,2,1.8
SEMINOLE,2020-07-05,0,0,4,2
SEMINOLE,2020-07-06,0,0,2,2.2
SEMINOLE,2020-07-07,0,0,13,2.2
SEMINOLE,2020-07-08,0,0,4,2.6
SEMINOLE,2020-07-09,1,0,2,2.6
SEMINOLE,2020-07-10,0,0,5,2.4
SEMINOLE,2020-07-12,0,0,2,2.7
SEMINOLE,2020-07-14,1,0,3,4.1
SEMINOLE,2020-07-15,2,0,3,4.1
SEMINOLE,2020-07-16,0,0,9,4.3
SEMINOLE,2020-07-17,0,0,6,4.7
SEMINOLE,2020-07-18,1,0,6,5.2
SEMINOLE,2020-07-19,1,0,4,4.8
SEMINOLE,2020-07-20,1,0,15,5.4
SEMINOLE,2020-07-21,0,0,8,3.6
SEMINOLE,2020-07-22,2,0,5,3.8
SEMINOLE,2020-07-23,0,0,5,5
SEMINOLE,2020-07-24,5,0,0,5.2
SEMINOLE,2020-07-25,2,0,0,5.5
SEMINOLE,2020-07-26,4,0,0,6
SEMINOLE,2020-07-27,7,0,0,7.4
SEMINOLE,2020-07-28,4,0,0,8
SEMINOLE,2020-07-29,1,0,0,8.3
SEMINOLE,2020-07-30,7,0,0,7.7
SEMINOLE,2020-07-31,6,0,0,7.6
SEMINOLE,2020-08-01,2,0,0,6.9
SEMINOLE,2020-08-02,2,0,0,6.7
SEMINOLE,2020-08-03,12,0,0,5.4
SEMINOLE,2020-08-04,3,0,0,4.9
SEMINOLE,2020-08-05,3,0,0,4
SEMINOLE,2020-08-06,5,0,0,4.3
SEQUOYAH,2020-03-08,0,1,0,
SEQUOYAH,2020-03-15,0,0,1,1
SEQUOYAH,2020-03-18,0,0,1,1
SEQUOYAH,2020-03-21,0,0,1,1
SEQUOYAH,2020-03-25,0,0,1,1
SEQUOYAH,2020-03-26,0,0,1,1
SEQUOYAH,2020-03-27,0,0,1,1
SEQUOYAH,2020-03-28,0,0,2,1
SEQUOYAH,2020-04-02,0,0,1,1
SEQUOYAH,2020-04-03,0,1,0,1
SEQUOYAH,2020-04-13,0,1,0,1
SEQUOYAH,2020-04-27,0,0,1,
SEQUOYAH,2020-05-02,0,0,1,
SEQUOYAH,2020-05-07,0,0,1,1
SEQUOYAH,2020-05-24,0,0,1,
SEQUOYAH,2020-05-26,0,0,1,
SEQUOYAH,2020-05-30,0,0,1,
SEQUOYAH,2020-06-01,0,0,1,1
SEQUOYAH,2020-06-04,0,0,1,1
SEQUOYAH,2020-06-09,0,0,2,1
SEQUOYAH,2020-06-11,0,0,1,1
SEQUOYAH,2020-06-12,1,0,0,1
SEQUOYAH,2020-06-13,0,0,1,1
SEQUOYAH,2020-06-14,0,0,1,1
SEQUOYAH,2020-06-16,0,0,2,1.5
SEQUOYAH,2020-06-17,0,0,2,1.5
SEQUOYAH,2020-06-18,0,0,1,1.5
SEQUOYAH,2020-06-19,0,0,1,1.3
SEQUOYAH,2020-06-20,1,0,3,1.3
SEQUOYAH,2020-06-22,0,0,4,1.2
SEQUOYAH,2020-06-23,0,0,3,1.2
SEQUOYAH,2020-06-24,0,0,7,1.3
SEQUOYAH,2020-06-25,0,0,5,1.3
SEQUOYAH,2020-06-26,0,0,6,1.3
SEQUOYAH,2020-06-27,0,0,2,1.8
SEQUOYAH,2020-06-29,0,0,2,2.3
SEQUOYAH,2020-06-30,0,0,1,2.5
SEQUOYAH,2020-07-01,0,0,5,3.3
SEQUOYAH,2020-07-02,0,0,3,4
SEQUOYAH,2020-07-03,1,0,0,4.8
SEQUOYAH,2020-07-04,0,0,2,4.5
SEQUOYAH,2020-07-05,1,0,1,4.5
SEQUOYAH,2020-07-06,0,0,3,4.2
SEQUOYAH,2020-07-07,0,0,2,3.8
SEQUOYAH,2020-07-08,0,0,5,3.5
SEQUOYAH,2020-07-09,1,0,5,3.2
SEQUOYAH,2020-07-10,0,0,5,2.3
SEQUOYAH,2020-07-11,1,0,5,2.3
SEQUOYAH,2020-07-12,1,0,1,2.3
SEQUOYAH,2020-07-13,0,0,8,2.4
SEQUOYAH,2020-07-14,0,1,11,2.6
SEQUOYAH,2020-07-15,2,0,17,2.6
SEQUOYAH,2020-07-16,1,0,5,3
SEQUOYAH,2020-07-17,0,0,8,3.6
SEQUOYAH,2020-07-18,1,0,0,4.1
SEQUOYAH,2020-07-19,2,0,5,4.1
SEQUOYAH,2020-07-20,1,0,21,4.9
SEQUOYAH,2020-07-21,0,0,13,6.3
SEQUOYAH,2020-07-22,0,0,12,8.3
SEQUOYAH,2020-07-23,1,0,5,8.3
SEQUOYAH,2020-07-24,15,0,0,8.7
SEQUOYAH,2020-07-25,3,0,0,8
SEQUOYAH,2020-07-26,4,0,0,8.7
SEQUOYAH,2020-07-27,12,0,0,10.7
SEQUOYAH,2020-07-28,10,0,0,10.9
SEQUOYAH,2020-07-29,17,0,0,9.9
SEQUOYAH,2020-07-30,5,0,0,9.9
SEQUOYAH,2020-07-31,9,0,0,10.9
SEQUOYAH,2020-08-01,3,0,0,11.1
SEQUOYAH,2020-08-02,1,0,0,10.7
SEQUOYAH,2020-08-03,8,0,0,9.3
SEQUOYAH,2020-08-04,8,0,0,8.9
SEQUOYAH,2020-08-05,1,0,0,9.6
SEQUOYAH,2020-08-06,1,0,0,9.4
STEPHENS,2020-03-11,0,0,1,
STEPHENS,2020-03-14,0,0,1,
STEPHENS,2020-03-16,0,0,1,
STEPHENS,2020-03-17,0,0,1,
STEPHENS,2020-03-18,0,0,1,1
STEPHENS,2020-03-19,0,1,2,1
STEPHENS,2020-03-22,0,0,2,1
STEPHENS,2020-03-25,0,0,1,1
STEPHENS,2020-03-28,0,0,1,1.5
STEPHENS,2020-03-31,0,0,1,2
STEPHENS,2020-04-02,0,0,1,1.5
STEPHENS,2020-04-07,0,0,1,1
STEPHENS,2020-04-08,0,0,1,1
STEPHENS,2020-04-09,0,0,1,1
STEPHENS,2020-04-11,0,0,1,1
STEPHENS,2020-04-13,0,0,2,1
STEPHENS,2020-04-21,0,0,1,1.3
STEPHENS,2020-04-22,0,0,1,1.3
STEPHENS,2020-05-05,0,0,1,1
STEPHENS,2020-05-08,0,0,1,
STEPHENS,2020-05-10,0,0,1,
STEPHENS,2020-05-11,0,0,2,
STEPHENS,2020-05-14,0,0,9,1
STEPHENS,2020-05-18,0,0,3,1.3
STEPHENS,2020-05-19,0,0,1,1.3
STEPHENS,2020-05-30,0,0,1,2
STEPHENS,2020-06-02,0,0,1,
STEPHENS,2020-06-05,0,0,2,
STEPHENS,2020-06-07,0,0,3,1
STEPHENS,2020-06-09,0,0,1,1
STEPHENS,2020-06-12,1,0,0,1.3
STEPHENS,2020-06-13,0,0,1,1.5
STEPHENS,2020-06-14,0,0,1,2
STEPHENS,2020-06-15,0,0,2,2
STEPHENS,2020-06-17,0,0,1,2
STEPHENS,2020-06-19,0,0,1,1.7
STEPHENS,2020-06-20,0,0,4,1.5
STEPHENS,2020-06-23,0,0,2,1.3
STEPHENS,2020-06-24,0,0,3,1.2
STEPHENS,2020-06-25,0,0,2,1.2
STEPHENS,2020-06-26,0,0,1,1.2
STEPHENS,2020-06-27,0,0,2,1.8
STEPHENS,2020-06-28,0,0,3,2
STEPHENS,2020-06-29,0,0,5,2
STEPHENS,2020-06-30,1,0,3,2
STEPHENS,2020-07-01,0,0,4,2.5
STEPHENS,2020-07-02,0,1,4,2.4
STEPHENS,2020-07-03,0,0,2,2.4
STEPHENS,2020-07-04,0,0,3,2
STEPHENS,2020-07-05,1,0,3,2.2
STEPHENS,2020-07-06,0,0,7,2.6
STEPHENS,2020-07-07,2,0,6,2.9
STEPHENS,2020-07-08,0,0,9,3
STEPHENS,2020-07-09,0,0,8,3.4
STEPHENS,2020-07-10,0,0,7,3.6
STEPHENS,2020-07-11,0,0,3,3.7
STEPHENS,2020-07-12,0,0,2,3.9
STEPHENS,2020-07-13,1,0,2,4.1
STEPHENS,2020-07-14,0,0,4,4.7
STEPHENS,2020-07-15,0,0,4,5.4
STEPHENS,2020-07-16,0,0,2,5.9
STEPHENS,2020-07-18,1,0,1,6.6
STEPHENS,2020-07-19,0,0,1,6.3
STEPHENS,2020-07-20,1,0,1,5.7
STEPHENS,2020-07-21,1,0,2,5.1
STEPHENS,2020-07-22,0,1,0,4.4
STEPHENS,2020-07-23,0,0,2,3.6
STEPHENS,2020-07-24,2,0,0,3
STEPHENS,2020-07-25,4,0,0,2.8
STEPHENS,2020-07-26,4,0,0,2.7
STEPHENS,2020-07-27,3,0,0,2.5
STEPHENS,2020-07-28,1,0,0,2.3
STEPHENS,2020-07-29,2,0,0,1.8
STEPHENS,2020-07-30,3,0,0,1.8
STEPHENS,2020-07-31,3,0,0,1.9
STEPHENS,2020-08-02,3,0,0,2.6
STEPHENS,2020-08-03,1,0,0,2.7
TEXAS,2020-03-14,0,0,1,
TEXAS,2020-03-20,0,0,2,
TEXAS,2020-03-23,0,0,1,1
TEXAS,2020-03-25,0,0,1,1
TEXAS,2020-03-27,0,0,1,1.5
TEXAS,2020-03-30,0,0,1,1.5
TEXAS,2020-04-01,0,0,1,1.3
TEXAS,2020-04-02,0,0,2,1.3
TEXAS,2020-04-03,0,0,2,1
TEXAS,2020-04-08,0,1,1,1
TEXAS,2020-04-10,0,0,1,1.5
TEXAS,2020-04-11,0,0,5,1.5
TEXAS,2020-04-12,0,0,3,1.5
TEXAS,2020-04-13,0,0,11,1.7
TEXAS,2020-04-14,0,0,7,1.7
TEXAS,2020-04-15,0,0,4,2
TEXAS,2020-04-16,0,1,4,2
TEXAS,2020-04-17,0,0,15,1.5
TEXAS,2020-04-18,0,1,7,2.7
TEXAS,2020-04-19,0,0,16,2.8
TEXAS,2020-04-20,0,0,21,4.4
TEXAS,2020-04-21,0,0,10,4.8
TEXAS,2020-04-22,0,0,11,5.2
TEXAS,2020-04-23,0,0,21,5.1
TEXAS,2020-04-24,0,0,23,7.1
TEXAS,2020-04-25,0,0,10,7.6
TEXAS,2020-04-26,0,0,12,9.4
TEXAS,2020-04-27,0,1,34,10.9
TEXAS,2020-04-28,0,1,34,11.3
TEXAS,2020-04-29,0,0,17,12.3
TEXAS,2020-04-30,0,0,22,14.6
TEXAS,2020-05-01,1,0,26,15.7
TEXAS,2020-05-02,0,0,14,16
TEXAS,2020-05-03,0,0,5,15.4
TEXAS,2020-05-04,0,1,39,17.4
TEXAS,2020-05-05,0,0,29,21
TEXAS,2020-05-06,0,1,28,21.9
TEXAS,2020-05-07,0,0,21,22
TEXAS,2020-05-08,0,0,27,22.6
TEXAS,2020-05-09,0,0,21,23.1
TEXAS,2020-05-10,0,0,15,22.1
TEXAS,2020-05-11,0,0,68,22.9
TEXAS,2020-05-12,0,0,193,22
TEXAS,2020-05-13,0,0,36,23.7
TEXAS,2020-05-14,0,0,11,23.6
TEXAS,2020-05-15,0,0,11,23.6
TEXAS,2020-05-16,0,0,22,24.6
TEXAS,2020-05-17,0,0,1,26
TEXAS,2020-05-18,1,0,7,30
TEXAS,2020-05-19,0,0,12,53.4
TEXAS,2020-05-20,0,0,7,54.4
TEXAS,2020-05-21,0,0,7,53
TEXAS,2020-05-22,0,0,6,50.7
TEXAS,2020-05-23,0,0,10,50.9
TEXAS,2020-05-24,0,0,4,48.9
TEXAS,2020-05-25,0,0,3,40.3
TEXAS,2020-05-26,0,0,3,14.4
TEXAS,2020-05-27,0,0,10,10.3
TEXAS,2020-05-28,1,0,6,9.7
TEXAS,2020-05-29,0,0,4,9
TEXAS,2020-05-30,0,0,1,7.3
TEXAS,2020-05-31,0,0,3,7.7
TEXAS,2020-06-01,0,0,4,7
TEXAS,2020-06-02,0,0,1,5.7
TEXAS,2020-06-03,0,0,3,6.1
TEXAS,2020-06-04,0,0,1,6.1
TEXAS,2020-06-05,0,0,5,5.9
TEXAS,2020-06-06,0,0,1,4.6
TEXAS,2020-06-09,0,0,2,4.3
TEXAS,2020-06-10,0,0,2,3.3
TEXAS,2020-06-15,0,0,3,2.2
TEXAS,2020-06-16,0,0,2,2.4
TEXAS,2020-06-17,0,0,1,2.2
TEXAS,2020-06-18,0,0,4,2.5
TEXAS,2020-06-19,0,0,3,1.7
TEXAS,2020-06-20,0,0,1,2
TEXAS,2020-06-22,0,0,2,2.3
TEXAS,2020-06-25,0,0,1,2.5
TEXAS,2020-06-26,0,0,1,2.6
TEXAS,2020-06-28,0,0,1,2.3
TEXAS,2020-06-29,0,0,4,2.2
TEXAS,2020-06-30,1,0,3,2.2
TEXAS,2020-07-01,0,0,1,2.5
TEXAS,2020-07-06,0,0,1,1.8
TEXAS,2020-07-07,0,0,1,2.2
TEXAS,2020-07-09,0,0,1,2.2
TEXAS,2020-07-10,0,0,1,2.5
TEXAS,2020-07-13,0,0,2,2
TEXAS,2020-07-14,0,0,1,1
TEXAS,2020-07-16,0,0,3,1
TEXAS,2020-07-18,0,0,2,1
TEXAS,2020-07-20,0,0,2,1.3
TEXAS,2020-07-21,0,0,2,1.3
TEXAS,2020-07-22,0,0,3,1.3
TEXAS,2020-07-23,0,0,3,1.8
TEXAS,2020-07-24,5,0,0,2
TEXAS,2020-07-25,2,0,0,2
TEXAS,2020-07-26,2,0,0,2
TEXAS,2020-07-27,3,0,0,2
TEXAS,2020-07-28,3,0,0,2.3
TEXAS,2020-07-29,1,0,0,2.4
TEXAS,2020-07-31,2,0,0,2.8
TEXAS,2020-08-03,1,0,0,2.9
TILLMAN,2020-03-17,0,0,1,
TILLMAN,2020-03-31,0,0,1,
TILLMAN,2020-04-08,0,0,1,1
TILLMAN,2020-04-20,0,1,0,1
TILLMAN,2020-04-28,0,0,1,1
TILLMAN,2020-04-30,0,0,15,1
TILLMAN,2020-05-04,0,0,1,
TILLMAN,2020-05-10,0,0,2,8
TILLMAN,2020-05-22,0,0,1,2
TILLMAN,2020-06-17,0,0,1,
TILLMAN,2020-06-23,0,0,1,
TILLMAN,2020-06-24,0,0,1,1
TILLMAN,2020-06-25,0,0,1,1
TILLMAN,2020-07-05,0,0,1,1
TILLMAN,2020-07-06,0,0,2,1
TILLMAN,2020-07-08,0,0,2,1
TILLMAN,2020-07-09,0,0,2,
TILLMAN,2020-07-10,0,0,2,
TILLMAN,2020-07-12,0,0,1,1
TILLMAN,2020-07-13,0,0,6,1.5
TILLMAN,2020-07-15,0,0,1,1.7
TILLMAN,2020-07-17,0,0,1,1.8
TILLMAN,2020-07-18,0,0,3,1.8
TILLMAN,2020-07-20,1,0,3,2.6
TILLMAN,2020-07-22,0,0,1,2.4
TILLMAN,2020-07-23,0,0,1,2.5
TILLMAN,2020-07-27,1,0,0,2.3
TILLMAN,2020-07-29,1,0,0,2.3
TILLMAN,2020-07-30,1,0,0,2
TULSA,2015-07-14,0,0,1,
TULSA,2020-02-02,0,0,1,
TULSA,2020-02-20,0,0,1,
TULSA,2020-02-26,0,0,1,
TULSA,2020-02-27,0,0,1,1
TULSA,2020-02-28,0,0,2,1
TULSA,2020-02-29,0,0,1,1
TULSA,2020-03-01,0,0,1,1
TULSA,2020-03-02,0,0,1,1
TULSA,2020-03-03,0,0,1,1
TULSA,2020-03-04,0,0,1,1
TULSA,2020-03-06,0,0,1,1.3
TULSA,2020-03-07,0,0,1,1.3
TULSA,2020-03-09,0,0,5,1.2
TULSA,2020-03-10,0,0,6,1.1
TULSA,2020-03-11,0,0,4,1.1
TULSA,2020-03-12,0,3,5,1.2
TULSA,2020-03-13,0,2,15,1
TULSA,2020-03-14,0,0,4,1
TULSA,2020-03-15,0,1,10,1
TULSA,2020-03-16,0,0,16,1.8
TULSA,2020-03-17,0,0,14,2.8
TULSA,2020-03-18,0,1,22,3.4
TULSA,2020-03-19,0,0,19,4.2
TULSA,2020-03-20,0,2,8,6.8
TULSA,2020-03-21,0,1,8,7.3
TULSA,2020-03-22,0,2,9,7.9
TULSA,2020-03-23,0,1,13,9.4
TULSA,2020-03-24,0,3,16,10.6
TULSA,2020-03-25,1,1,11,13.3
TULSA,2020-03-26,0,2,7,14.9
TULSA,2020-03-27,0,1,14,13.9
TULSA,2020-03-28,0,3,25,14.6
TULSA,2020-03-29,0,0,20,14.6
TULSA,2020-03-30,0,2,17,14.3
TULSA,2020-03-31,0,0,8,15
TULSA,2020-04-01,0,2,19,13.6
TULSA,2020-04-02,0,0,11,12.1
TULSA,2020-04-03,0,0,9,12.9
TULSA,2020-04-04,0,0,5,15.6
TULSA,2020-04-05,0,0,5,16.9
TULSA,2020-04-06,0,0,13,17.6
TULSA,2020-04-07,0,1,13,16
TULSA,2020-04-08,0,0,12,17.1
TULSA,2020-04-09,0,1,14,17.4
TULSA,2020-04-10,0,0,13,16.6
TULSA,2020-04-11,0,1,5,13.3
TULSA,2020-04-12,0,0,15,11.1
TULSA,2020-04-13,0,1,10,10.3
TULSA,2020-04-14,0,1,5,11.1
TULSA,2020-04-15,0,1,12,9.9
TULSA,2020-04-16,0,0,5,10.4
TULSA,2020-04-17,0,0,12,11
TULSA,2020-04-18,0,1,9,11.1
TULSA,2020-04-19,0,0,5,12.6
TULSA,2020-04-20,0,1,22,12.3
TULSA,2020-04-21,0,1,15,11.1
TULSA,2020-04-22,0,2,14,11.3
TULSA,2020-04-23,0,2,10,9.9
TULSA,2020-04-24,0,0,13,9.7
TULSA,2020-04-25,0,1,11,10.3
TULSA,2020-04-26,0,0,12,8.9
TULSA,2020-04-27,0,0,32,10.6
TULSA,2020-04-28,0,1,26,12
TULSA,2020-04-29,0,3,15,12.4
TULSA,2020-04-30,0,0,18,13.4
TULSA,2020-05-01,0,0,9,13.6
TULSA,2020-05-02,0,0,5,13.9
TULSA,2020-05-03,0,0,5,14.9
TULSA,2020-05-04,0,1,13,16.1
TULSA,2020-05-05,0,0,12,17.7
TULSA,2020-05-06,0,1,12,18
TULSA,2020-05-07,0,0,14,18.9
TULSA,2020-05-08,0,0,9,18.3
TULSA,2020-05-09,0,0,8,17.3
TULSA,2020-05-10,0,0,2,16.3
TULSA,2020-05-11,0,0,11,13.7
TULSA,2020-05-12,0,2,9,11.6
TULSA,2020-05-13,0,2,9,10.9
TULSA,2020-05-14,0,0,14,10.3
TULSA,2020-05-15,1,9,40,10.3
TULSA,2020-05-16,0,1,8,10.7
TULSA,2020-05-17,0,3,10,10.3
TULSA,2020-05-18,0,0,25,9.9
TULSA,2020-05-19,0,0,12,9.7
TULSA,2020-05-20,0,0,21,9.4
TULSA,2020-05-21,0,0,31,9.4
TULSA,2020-05-22,1,1,20,15.3
TULSA,2020-05-23,0,1,7,15.4
TULSA,2020-05-24,1,0,5,17
TULSA,2020-05-25,0,0,20,19
TULSA,2020-05-26,0,0,17,19.1
TULSA,2020-05-27,0,0,18,20.6
TULSA,2020-05-28,1,0,15,23
TULSA,2020-05-29,0,0,31,19
TULSA,2020-05-30,0,0,15,18.9
TULSA,2020-05-31,0,0,25,17.9
TULSA,2020-06-01,0,0,73,17.1
TULSA,2020-06-02,1,0,58,17.9
TULSA,2020-06-03,1,0,57,17.4
TULSA,2020-06-04,0,0,63,15.3
TULSA,2020-06-05,3,3,94,16.6
TULSA,2020-06-06,0,0,61,17.6
TULSA,2020-06-07,1,0,52,20.3
TULSA,2020-06-08,1,0,94,27.9
TULSA,2020-06-09,0,0,86,33.9
TULSA,2020-06-10,0,0,147,39.6
TULSA,2020-06-11,0,0,122,46.3
TULSA,2020-06-12,1,0,123,56.1
TULSA,2020-06-13,2,2,89,62.7
TULSA,2020-06-14,1,1,73,66.7
TULSA,2020-06-15,3,0,196,69.9
TULSA,2020-06-16,0,0,173,73.7
TULSA,2020-06-17,0,0,156,86.4
TULSA,2020-06-18,2,0,172,94.9
TULSA,2020-06-19,0,1,156,98.3
TULSA,2020-06-20,0,3,104,102.9
TULSA,2020-06-21,0,0,73,106
TULSA,2020-06-22,1,0,160,120.9
TULSA,2020-06-23,0,0,173,133.3
TULSA,2020-06-24,2,0,145,134.6
TULSA,2020-06-25,1,1,153,142
TULSA,2020-06-26,0,1,124,146.7
TULSA,2020-06-27,1,0,99,148.7
TULSA,2020-06-28,1,2,79,148.4
TULSA,2020-06-29,3,6,191,143
TULSA,2020-06-30,0,0,154,143
TULSA,2020-07-01,2,0,175,141.7
TULSA,2020-07-02,2,0,160,139
TULSA,2020-07-03,4,0,116,134.4
TULSA,2020-07-04,4,2,84,133.4
TULSA,2020-07-05,6,1,91,134.7
TULSA,2020-07-06,5,3,284,140.3
